"filename","samp_type","cruise","station","cast","depth","abs_depth","rosette","tripl","id","untripl","date_run","timestamp","time","lat","lon","DCM_depth","sla","local_hour","temp","sal","theta","dic","alk","ph","oxy_um","PAR","PAR_perc","no23_um","po4_um","DON_um","DOP_um","si_um","PC_um","PN_um","chl_ug","phaeo_ug","beam_atten","het_abund","pro_abund","syn_abund","euk_abund"
"180821_Std_4uMStdsMix2InMatrix_3.mzML","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 11:55:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180821_Std_4uMStdsMix1InH2O_3.mzML","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 12:45:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180821_Std_4uMStdsMix2InH2O_3.mzML","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 13:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_H2OinMatrix_1.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 20:14:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix1InH2O_1.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:04:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix2InH2O_1.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:55:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix1InMatrix_1.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 22:45:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix2InMatrix_1.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 23:36:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Blk_KM1906U14-Blk_C.mzML","Blk","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-14 08:25:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_H2OinMatrix_2.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 02:24:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix1InH2O_2.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 03:14:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix2InH2O_2.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:05:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix1InMatrix_2.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:55:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Std_4uMStdsMix2InMatrix_2.mzML","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 05:46:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Poo_TruePooFK180310_Half1.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 16:42:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Poo_TruePooFK180310_Full1.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 17:33:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Smp_FK180310S80C1-25m_B.mzML","Smp","FK","80",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-18 19:14:20,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Smp_FK180310S62C1-25m_C.mzML","Smp","FK","62",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-18 20:04:47,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S77C1-DCM_A.mzML","Smp","FK","77",1,"DCM",125,NA,"A",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 21:45:48,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.578,35.161,22.553,NA,NA,NA,NA,NA,NA,0.0449100766551195,0.0507598726644468,NA,NA,NA,1.47909859104222,0.259641454733917,NA,NA,NA,4.821,0.597,0.017,0.02
"190715_Smp_FK180310S77C1-DCM_B.mzML","Smp","FK","77",1,"DCM",125,NA,"B",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 22:36:19,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.578,35.161,22.553,NA,NA,NA,NA,NA,NA,0.0449100766551195,0.0507598726644468,NA,NA,NA,1.47909859104222,0.259641454733917,NA,NA,NA,4.821,0.597,0.017,0.02
"190715_Smp_FK180310S62C1-DCM_B.mzML","Smp","FK","62",1,"DCM",98,NA,"B",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 00:17:18,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,21.264,35.176,21.245,NA,NA,NA,214.150588235294,NA,NA,0.176498157634387,0.111369686319947,NA,NA,NA,1.9377367511103,0.335108873066223,NA,NA,NA,4.33176,0.75412,0.019,0.03376
"190715_Smp_FK180310S64C1-25m_B.mzML","Smp","FK","64",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 01:07:51,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S62C1-DCM_A.mzML","Smp","FK","62",1,"DCM",98,NA,"A",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 02:48:50,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,21.264,35.176,21.245,NA,NA,NA,214.150588235294,NA,NA,0.176498157634387,0.111369686319947,NA,NA,NA,1.9377367511103,0.335108873066223,NA,NA,NA,4.33176,0.75412,0.019,0.03376
"190715_Smp_FK180310S64C1-DCM_A.mzML","Smp","FK","64",1,"DCM",115,NA,"A",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-19 03:39:21,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,21.0155,35.17,20.9935833333333,NA,NA,NA,208.833333333333,NA,NA,1.1390766800677,0.175838467820766,NA,NA,NA,2.09935876922329,0.338182926389952,NA,NA,NA,3.3146,0.4608,0.019,0.021
"190715_Smp_FK180310S80C1-25m_C.mzML","Smp","FK","80",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 05:20:20,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Smp_FK180310S64C1-25m_C.mzML","Smp","FK","64",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 06:10:51,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S62C1-25m_A.mzML","Smp","FK","62",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-19 07:51:53,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S77C1-25m_C.mzML","Smp","FK","77",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 08:42:23,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Poo_TruePooFK180310_Half2.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 11:13:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Poo_TruePooFK180310_Full2.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 12:04:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Smp_FK180310S80C1-DCM_C.mzML","Smp","FK","80",1,"DCM",120,NA,"C",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 13:45:25,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.614,35.158,22.59,NA,NA,NA,NA,NA,NA,0.0428070665010286,0.0500760458737882,NA,NA,NA,1.57656088068312,0.260858738564936,NA,NA,NA,4.72234099616858,0.795659003831418,0.0223639846743295,0.0198084291187739
"190715_Smp_FK180310S77C1-25m_B.mzML","Smp","FK","77",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 14:35:56,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Smp_FK180310S80C1-DCM_A.mzML","Smp","FK","80",1,"DCM",120,NA,"A",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 16:16:55,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.614,35.158,22.59,NA,NA,NA,NA,NA,NA,0.0428070665010286,0.0500760458737882,NA,NA,NA,1.57656088068312,0.260858738564936,NA,NA,NA,4.72234099616858,0.795659003831418,0.0223639846743295,0.0198084291187739
"190715_Smp_FK180310S80C1-DCM_B.mzML","Smp","FK","80",1,"DCM",120,NA,"B",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 19:01:18,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.614,35.158,22.59,NA,NA,NA,NA,NA,NA,0.0428070665010286,0.0500760458737882,NA,NA,NA,1.57656088068312,0.260858738564936,NA,NA,NA,4.72234099616858,0.795659003831418,0.0223639846743295,0.0198084291187739
"190715_Smp_FK180310S77C1-25m_A.mzML","Smp","FK","77",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 20:42:18,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Smp_FK180310S80C1-25m_A.mzML","Smp","FK","80",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 21:32:50,2018-04-08 04:14:18,24.5821166666667,-160.882166666667,120,0.234,18,22.8816666666667,35.0646666666667,22.8766666666667,NA,NA,NA,NA,NA,NA,0.0111046797856204,0.0354680741350089,NA,NA,NA,2.1425085276425,0.317247962889452,NA,NA,NA,4.427,1.597,0.032,0.014
"190715_Smp_FK180310S77C1-DCM_C.mzML","Smp","FK","77",1,"DCM",125,NA,"C",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-19 23:13:50,2018-04-07 15:57:24,24.5856333333333,-160.864733333333,125,0.2349,5,22.578,35.161,22.553,NA,NA,NA,NA,NA,NA,0.0449100766551195,0.0507598726644468,NA,NA,NA,1.47909859104222,0.259641454733917,NA,NA,NA,4.821,0.597,0.017,0.02
"190715_Smp_FK180310S62C1-DCM_C.mzML","Smp","FK","62",1,"DCM",98,NA,"C",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-20 00:04:18,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,21.264,35.176,21.245,NA,NA,NA,214.150588235294,NA,NA,0.176498157634387,0.111369686319947,NA,NA,NA,1.9377367511103,0.335108873066223,NA,NA,NA,4.33176,0.75412,0.019,0.03376
"190715_Smp_FK180310S64C1-25m_A.mzML","Smp","FK","64",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-20 01:45:20,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S64C1-DCM_C.mzML","Smp","FK","64",1,"DCM",115,NA,"C",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 02:35:48,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,21.0155,35.17,20.9935833333333,NA,NA,NA,208.833333333333,NA,NA,1.1390766800677,0.175838467820766,NA,NA,NA,2.09935876922329,0.338182926389952,NA,NA,NA,3.3146,0.4608,0.019,0.021
"190715_Smp_FK180310S62C1-25m_B.mzML","Smp","FK","62",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-20 04:16:50,2018-04-03 15:32:50,22.1887833333333,-157.059333333333,98,-0.0843,5,22.9135,35.13175,22.9085,NA,NA,NA,217.869696969697,NA,NA,0.0107526319963869,0.0448572537602386,NA,NA,NA,2.13856075853924,0.342647428223196,NA,NA,NA,4.139,1.657,0.022,0.011
"190715_Smp_FK180310S64C1-DCM_B.mzML","Smp","FK","64",1,"DCM",115,NA,"B",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 05:07:23,2018-04-04 03:50:59,22.13305,-157.074233333333,115,-0.0888,17,21.0155,35.17,20.9935833333333,NA,NA,NA,208.833333333333,NA,NA,1.1390766800677,0.175838467820766,NA,NA,NA,2.09935876922329,0.338182926389952,NA,NA,NA,3.3146,0.4608,0.019,0.021
"190715_Poo_TruePooFK180310_Half3.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 07:38:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190715_Poo_TruePooFK180310_Full3.mzML","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 08:29:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
