filepath,filename,shortname,samp_type,IS_type,polarity,amendment,depth,startime,timepoint,timepoint_num,tripl,untripl,cast,station,cast_datetime,timestamp
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T3-C-noIS-neg.mzML,Nit-Deep-Eve-T3-C,Smp,noIS,neg,Nit,Deep,Eve,T3,3,C,Nit-Deep-Eve-T3,11,2,2021-07-26T06:05:44Z,2021-08-22T03:30:49Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,Nit-Deep-Eve-T3-C,Smp,wIS,neg,Nit,Deep,Eve,T3,3,C,Nit-Deep-Eve-T3,11,2,2021-07-26T06:05:44Z,2021-08-22T01:49:48Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T10-A-noIS-neg.mzML,Nit-Deep-Eve-T10-A,Bad,noIS,neg,Nit,Deep,Eve,T10,10,A,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-22T09:24:22Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,Nit-Deep-Eve-T10-A,Bad,wIS,neg,Nit,Deep,Eve,T10,10,A,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-22T07:43:20Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T10-B-noIS-neg.mzML,Nit-Deep-Eve-T10-B,Bad,noIS,neg,Nit,Deep,Eve,T10,10,B,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-22T15:17:52Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,Nit-Deep-Eve-T10-B,Bad,wIS,neg,Nit,Deep,Eve,T10,10,B,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-22T13:36:53Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T10-C-noIS-neg.mzML,Nit-Deep-Eve-T10-C,Bad,noIS,neg,Nit,Deep,Eve,T10,10,C,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-15T22:31:12Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,Nit-Deep-Eve-T10-C,Bad,wIS,neg,Nit,Deep,Eve,T10,10,C,Nit-Deep-Eve-T10,11,2,2021-07-26T06:05:44Z,2021-08-15T20:50:12Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-A-noIS-neg.mzML,Nit-Deep-Eve-T26-A,Smp,noIS,neg,Nit,Deep,Eve,T26,26,A,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-18T03:33:06Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,Nit-Deep-Eve-T26-A,Smp,wIS,neg,Nit,Deep,Eve,T26,26,A,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-18T01:52:07Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-B-noIS-neg.mzML,Nit-Deep-Eve-T26-B,Smp,noIS,neg,Nit,Deep,Eve,T26,26,B,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-18T11:58:11Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,Nit-Deep-Eve-T26-B,Smp,wIS,neg,Nit,Deep,Eve,T26,26,B,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-18T10:17:13Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-C-noIS-neg.mzML,Nit-Deep-Eve-T26-C,Smp,noIS,neg,Nit,Deep,Eve,T26,26,C,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-19T11:32:22Z
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,Nit-Deep-Eve-T26-C,Smp,wIS,neg,Nit,Deep,Eve,T26,26,C,Nit-Deep-Eve-T26,11,2,2021-07-26T06:05:44Z,2021-08-19T09:51:24Z
mzMLs/neg/210813_Smp_Nit_Blk_A-noIS-neg.mzML,210813_Smp_Nit_Blk_A-noIS-neg.mzML,Nit_Blk_A,Blk,noIS,neg,Nit,NA,NA,NA,NA,A,Nit_Blk_A,NA,NA,NA,2021-08-22T00:59:19Z
mzMLs/neg/210813_Smp_Nit_Blk_A-wIS.mzML,210813_Smp_Nit_Blk_A-wIS.mzML,Nit_Blk_A,Blk,wIS,neg,Nit,NA,NA,NA,NA,A,Nit_Blk_A,NA,NA,NA,2021-08-21T23:18:18Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_1.mzML,210813_Poo_TruePooNit-noIS-neg-Full_1.mzML,TruePooNit-Full_1,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T16:12:57Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_2.mzML,210813_Poo_TruePooNit-noIS-neg-Full_2.mzML,TruePooNit-Full_2,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16T17:52:49Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_3.mzML,210813_Poo_TruePooNit-noIS-neg-Full_3.mzML,TruePooNit-Full_3,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-18T19:32:43Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_4.mzML,210813_Poo_TruePooNit-noIS-neg-Full_4.mzML,TruePooNit-Full_4,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-20T21:12:35Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_5.mzML,210813_Poo_TruePooNit-noIS-neg-Full_5.mzML,TruePooNit-Full_5,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T02:14:29Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_1.mzML,210813_Poo_TruePooNit-noIS-neg-Half_1.mzML,TruePooNit-Half_1,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T17:03:26Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_2.mzML,210813_Poo_TruePooNit-noIS-neg-Half_2.mzML,TruePooNit-Half_2,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16T18:43:20Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_3.mzML,210813_Poo_TruePooNit-noIS-neg-Half_3.mzML,TruePooNit-Half_3,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-18T20:23:12Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_4.mzML,210813_Poo_TruePooNit-noIS-neg-Half_4.mzML,TruePooNit-Half_4,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-20T22:03:03Z
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_5.mzML,210813_Poo_TruePooNit-noIS-neg-Half_5.mzML,TruePooNit-Half_5,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T03:04:57Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Full_1.mzML,210813_Poo_TruePooNit-wIS-Full_1.mzML,TruePooNit-Full_1,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T12:50:59Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Full_2.mzML,210813_Poo_TruePooNit-wIS-Full_2.mzML,TruePooNit-Full_2,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16T14:30:52Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Full_3.mzML,210813_Poo_TruePooNit-wIS-Full_3.mzML,TruePooNit-Full_3,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-18T16:10:43Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Full_4.mzML,210813_Poo_TruePooNit-wIS-Full_4.mzML,TruePooNit-Full_4,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-20T17:50:35Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Full_5.mzML,210813_Poo_TruePooNit-wIS-Full_5.mzML,TruePooNit-Full_5,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-22T22:52:29Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Half_1.mzML,210813_Poo_TruePooNit-wIS-Half_1.mzML,TruePooNit-Half_1,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T13:41:27Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Half_2.mzML,210813_Poo_TruePooNit-wIS-Half_2.mzML,TruePooNit-Half_2,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16T15:21:20Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Half_3.mzML,210813_Poo_TruePooNit-wIS-Half_3.mzML,TruePooNit-Half_3,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-18T17:01:13Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Half_4.mzML,210813_Poo_TruePooNit-wIS-Half_4.mzML,TruePooNit-Half_4,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-20T18:41:03Z
mzMLs/neg/210813_Poo_TruePooNit-wIS-Half_5.mzML,210813_Poo_TruePooNit-wIS-Half_5.mzML,TruePooNit-Half_5,Poo,wIS,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-22T23:42:57Z
mzMLs/neg/210813_Std_4uMStdsMix1InH2O_1.mzML,210813_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T07:47:55Z
mzMLs/neg/210813_Std_4uMStdsMix1InH2O_2.mzML,210813_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T17:23:33Z
mzMLs/neg/210813_Std_4uMStdsMix1InMatrix_1.mzML,210813_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T09:28:54Z
mzMLs/neg/210813_Std_4uMStdsMix1InMatrix_2.mzML,210813_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T19:04:34Z
mzMLs/neg/210813_Std_4uMStdsMix2InH2O_1.mzML,210813_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T08:38:25Z
mzMLs/neg/210813_Std_4uMStdsMix2InH2O_2.mzML,210813_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T18:14:04Z
mzMLs/neg/210813_Std_4uMStdsMix2InMatrix_1.mzML,210813_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T10:19:24Z
mzMLs/neg/210813_Std_4uMStdsMix2InMatrix_2.mzML,210813_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T19:55:02Z
mzMLs/neg/210813_Std_H2OInMatrix_1.mzML,210813_Std_H2OInMatrix_1.mzML,H2OInMatrix_1,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14T06:57:24Z
mzMLs/neg/210813_Std_H2OInMatrix_2.mzML,210813_Std_H2OInMatrix_2.mzML,H2OInMatrix_2,Std,NA,neg,Nit,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-23T16:33:02Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-A-noIS-pos.mzML,Amm-Surf-Morn-T0-A,Smp,noIS,pos,Amm,Surf,Morn,T0,0,A,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-27T03:06:31Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,Amm-Surf-Morn-T0-A,Smp,wIS,pos,Amm,Surf,Morn,T0,0,A,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-27T02:15:59Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-B-noIS-pos.mzML,Amm-Surf-Morn-T0-B,Smp,noIS,pos,Amm,Surf,Morn,T0,0,B,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-23T14:55:52Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,Amm-Surf-Morn-T0-B,Smp,wIS,pos,Amm,Surf,Morn,T0,0,B,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-23T14:05:24Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-C-noIS-pos.mzML,Amm-Surf-Morn-T0-C,Smp,noIS,pos,Amm,Surf,Morn,T0,0,C,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-22T00:12:37Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,Amm-Surf-Morn-T0-C,Smp,wIS,pos,Amm,Surf,Morn,T0,0,C,Amm-Surf-Morn-T0,34,2,2021-08-01T16:15:06Z,2021-09-21T23:22:07Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-A-noIS-pos.mzML,Amm-Surf-Morn-T1-A,Smp,noIS,pos,Amm,Surf,Morn,T1,1,A,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-19T04:52:05Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,Amm-Surf-Morn-T1-A,Smp,wIS,pos,Amm,Surf,Morn,T1,1,A,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-19T04:01:36Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-B-noIS-pos.mzML,Amm-Surf-Morn-T1-B,Smp,noIS,pos,Amm,Surf,Morn,T1,1,B,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-19T10:45:40Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,Amm-Surf-Morn-T1-B,Smp,wIS,pos,Amm,Surf,Morn,T1,1,B,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-19T09:55:07Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-C-noIS-pos.mzML,Amm-Surf-Morn-T1-C,Smp,noIS,pos,Amm,Surf,Morn,T1,1,C,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-17T17:30:48Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,Amm-Surf-Morn-T1-C,Smp,wIS,pos,Amm,Surf,Morn,T1,1,C,Amm-Surf-Morn-T1,34,2,2021-08-01T16:15:06Z,2021-09-17T16:40:18Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-A-noIS-pos.mzML,Amm-Surf-Morn-T3-A,Smp,noIS,pos,Amm,Surf,Morn,T3,3,A,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-21T21:41:07Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,Amm-Surf-Morn-T3-A,Smp,wIS,pos,Amm,Surf,Morn,T3,3,A,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-21T20:50:34Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-B-noIS-pos.mzML,Amm-Surf-Morn-T3-B,Smp,noIS,pos,Amm,Surf,Morn,T3,3,B,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-17T23:24:23Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,Amm-Surf-Morn-T3-B,Smp,wIS,pos,Amm,Surf,Morn,T3,3,B,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-17T22:33:50Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-C-noIS-pos.mzML,Amm-Surf-Morn-T3-C,Smp,noIS,pos,Amm,Surf,Morn,T3,3,C,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-27T20:47:10Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,Amm-Surf-Morn-T3-C,Smp,wIS,pos,Amm,Surf,Morn,T3,3,C,Amm-Surf-Morn-T3,34,2,2021-08-01T16:15:06Z,2021-09-27T19:56:39Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-A-noIS-pos.mzML,Amm-Surf-Morn-T10-A,Smp,noIS,pos,Amm,Surf,Morn,T10,10,A,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-23T03:08:49Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,Amm-Surf-Morn-T10-A,Smp,wIS,pos,Amm,Surf,Morn,T10,10,A,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-23T02:18:18Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-B-noIS-pos.mzML,Amm-Surf-Morn-T10-B,Smp,noIS,pos,Amm,Surf,Morn,T10,10,B,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-27T14:53:38Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,Amm-Surf-Morn-T10-B,Smp,wIS,pos,Amm,Surf,Morn,T10,10,B,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-27T14:03:07Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-C-noIS-pos.mzML,Amm-Surf-Morn-T10-C,Smp,noIS,pos,Amm,Surf,Morn,T10,10,C,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-20T18:44:54Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,Amm-Surf-Morn-T10-C,Smp,wIS,pos,Amm,Surf,Morn,T10,10,C,Amm-Surf-Morn-T10,34,2,2021-08-01T16:15:06Z,2021-09-20T17:54:25Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-A-noIS-pos.mzML,Amm-Surf-Morn-T26-A,Smp,noIS,pos,Amm,Surf,Morn,T26,26,A,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-19T07:23:40Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,Amm-Surf-Morn-T26-A,Smp,wIS,pos,Amm,Surf,Morn,T26,26,A,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-19T06:33:09Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-B-noIS-pos.mzML,Amm-Surf-Morn-T26-B,Smp,noIS,pos,Amm,Surf,Morn,T26,26,B,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-21T06:32:00Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,Amm-Surf-Morn-T26-B,Smp,wIS,pos,Amm,Surf,Morn,T26,26,B,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-21T05:41:28Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-C-noIS-pos.mzML,Amm-Surf-Morn-T26-C,Smp,noIS,pos,Amm,Surf,Morn,T26,26,C,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-22T11:59:45Z
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,Amm-Surf-Morn-T26-C,Smp,wIS,pos,Amm,Surf,Morn,T26,26,C,Amm-Surf-Morn-T26,34,2,2021-08-01T16:15:06Z,2021-09-22T11:09:12Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,Amm-Surf-Eve-T0-A,Smp,noIS,pos,Amm,Surf,Eve,T0,0,A,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-27T18:15:38Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,Amm-Surf-Eve-T0-A,Smp,wIS,pos,Amm,Surf,Eve,T0,0,A,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-27T17:25:10Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,Amm-Surf-Eve-T0-B,Smp,noIS,pos,Amm,Surf,Eve,T0,0,B,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-18T17:05:02Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,Amm-Surf-Eve-T0-B,Smp,wIS,pos,Amm,Surf,Eve,T0,0,B,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-18T16:14:31Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-C-noIS-pos.mzML,Amm-Surf-Eve-T0-C,Smp,noIS,pos,Amm,Surf,Eve,T0,0,C,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-23T05:40:21Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,Amm-Surf-Eve-T0-C,Smp,wIS,pos,Amm,Surf,Eve,T0,0,C,Amm-Surf-Eve-T0,36,2,2021-08-02T03:58:10Z,2021-09-23T04:49:50Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-A-noIS-pos.mzML,Amm-Surf-Eve-T1-A,Smp,noIS,pos,Amm,Surf,Eve,T1,1,A,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-22T23:46:48Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,Amm-Surf-Eve-T1-A,Smp,wIS,pos,Amm,Surf,Eve,T1,1,A,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-22T22:56:18Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-B-noIS-pos.mzML,Amm-Surf-Eve-T1-B,Smp,noIS,pos,Amm,Surf,Eve,T1,1,B,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-24T05:14:32Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,Amm-Surf-Eve-T1-B,Smp,wIS,pos,Amm,Surf,Eve,T1,1,B,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-24T04:23:59Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-C-noIS-pos.mzML,Amm-Surf-Eve-T1-C,Smp,noIS,pos,Amm,Surf,Eve,T1,1,C,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-22T15:21:46Z
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,Amm-Surf-Eve-T1-C,Smp,wIS,pos,Amm,Surf,Eve,T1,1,C,Amm-Surf-Eve-T1,36,2,2021-08-02T03:58:10Z,2021-09-22T14:31:15Z
